FOV 5 Cell 1,FOV 5 Cell 2,FOV 5 Cell 3,FOV 5 Cell 4,FOV 5 Cell 5,FOV 5 Cell 6,FOV 5 Cell 7,FOV 5 Cell 8,FOV 5 Cell 9,FOV 5 Cell 10,FOV 5 Cell 11,FOV 5 Cell 12,FOV 5 Cell 13,FOV 5 Cell 14,FOV 5 Cell 15,FOV 5 Cell 16,FOV 5 Cell 17,FOV 5 Cell 18,FOV 5 Cell 19,FOV 5 Cell 20,FOV 5 Cell 21,FOV 5 Cell 22,FOV 5 Cell 23,FOV 5 Cell 24,FOV 5 Cell 25,FOV 5 Cell 26,FOV 5 Cell 27,FOV 6 Cell 1,FOV 6 Cell 2,FOV 6 Cell 3,FOV 6 Cell 4,FOV 6 Cell 5,FOV 6 Cell 6,FOV 6 Cell 7,FOV 6 Cell 8,FOV 6 Cell 9,FOV 6 Cell 10,FOV 6 Cell 11,FOV 6 Cell 12,FOV 6 Cell 13,FOV 6 Cell 14,FOV 6 Cell 15,FOV 6 Cell 16,FOV 6 Cell 17,FOV 6 Cell 18,FOV 7 Cell 1,FOV 7 Cell 2,FOV 7 Cell 3,FOV 7 Cell 4,FOV 7 Cell 5,FOV 7 Cell 6,FOV 7 Cell 7,FOV 7 Cell 8,FOV 7 Cell 9,FOV 7 Cell 10,FOV 7 Cell 11,FOV 7 Cell 12,FOV 7 Cell 13,FOV 7 Cell 14,FOV 7 Cell 15,FOV 7 Cell 16,FOV 7 Cell 17,FOV 7 Cell 18,FOV 7 Cell 19,FOV 7 Cell 20,FOV 7 Cell 21,FOV 7 Cell 22,FOV 7 Cell 23,FOV 7 Cell 24,FOV 7 Cell 25,FOV 7 Cell 26,FOV 7 Cell 27,FOV 7 Cell 28,FOV 7 Cell 29,FOV 7 Cell 30,FOV 7 Cell 31,FOV 7 Cell 32,FOV 7 Cell 33,FOV 7 Cell 34,FOV 7 Cell 35,FOV 7 Cell 36,FOV 7 Cell 37,FOV 7 Cell 38,FOV 7 Cell 39,FOV 8 Cell 1,FOV 8 Cell 2,FOV 8 Cell 3,FOV 8 Cell 4,FOV 8 Cell 5,FOV 8 Cell 6,FOV 8 Cell 7,FOV 8 Cell 8,FOV 8 Cell 9,FOV 8 Cell 10,FOV 8 Cell 11,FOV 8 Cell 12,FOV 2 Cell 1,FOV 2 Cell 2,FOV 2 Cell 3,FOV 2 Cell 4,FOV 2 Cell 5,FOV 2 Cell 6,FOV 2 Cell 7,FOV 2 Cell 8,FOV 2 Cell 9,FOV 2 Cell 10,FOV 2 Cell 11,FOV 2 Cell 12,FOV 2 Cell 13,FOV 2 Cell 14,FOV 2 Cell 15,FOV 2 Cell 16,FOV 2 Cell 17,FOV 2 Cell 18,FOV 2 Cell 19,FOV 2 Cell 20,FOV 4 Cell 1,FOV 4 Cell 2,FOV 4 Cell 3,FOV 4 Cell 4,FOV 4 Cell 5,FOV 4 Cell 6,FOV 4 Cell 7,FOV 4 Cell 8,FOV 4 Cell 9,FOV 4 Cell 10,FOV 4 Cell 11,FOV 5 Cell 1,FOV 5 Cell 2,FOV 5 Cell 3,FOV 5 Cell 4,FOV 5 Cell 5,FOV 5 Cell 6,FOV 5 Cell 7,FOV 5 Cell 8,FOV 5 Cell 9,FOV 5 Cell 10,FOV 5 Cell 11,FOV 5 Cell 12,FOV 5 Cell 13,FOV 5 Cell 14,FOV 5 Cell 15
1.589221,1.355455,1.283633,1.378775,1.175173,1.269819,1.162758,0.909305,1.307554,1.121284,1.19291,0.986328,1.761063,1.095676,1.184922,1.108536,1.086568,1.114112,1.015649,1.606024,1.450793,1.224079,0.982794,0.790709,0.946996,0.853579,0.769646,2.251513,1.239546,1.535582,1.425163,1.453909,1.697803,1.484986,1.33845,1.058997,1.458757,0.557111,0.639398,1.122683,0.768857,1.707125,1.444106,1.390545,1.335118,1.160283,0.879505,1.221309,0.97394,1.012144,0.928549,1.092594,1.077235,0.979189,1.363539,1.093198,1.114247,1.053899,1.086075,1.118671,1.057387,1.049076,1.058317,1.087651,1.070277,0.999676,1.054542,1.61254,1.511704,1.468083,0.956097,1.231724,1.330966,1.260443,1.021665,1.20065,1.354851,1.232804,1.016617,1.27381,0.805392,0.991058,0.954559,0.917901,1.535464,0.978907,0.788934,1.472539,1.244613,0.783492,1.027082,1.054284,0.875456,1.283706,0.502962,0.880552,0.92554017,0.89835884,1.145547996,0.839878029,0.809736494,0.663000544,0.814984836,1.009857893,1.312504058,0.705604364,1.091498902,0.5681712,0.77602116,0.740574388,0.715936894,0.67952912,0.73572086,0.712015043,0.748802882,0.725233268,0.332802,0.674853,0.693348,0.638648,0.690335,0.653855,0.689043,0.863658,0.594948,0.403843,0.718041,0.725083,0.652842,0.737441,0.56822,0.653571,0.669463,0.71594,0.710214,0.469828,0.68908,0.764104,0.851443,0.65024,0.566869,0.728477
1.594659,1.375514,1.284233,1.376361,1.123594,1.266019,1.166391,0.922787,1.302913,1.110366,1.169617,0.994539,1.742125,1.155198,1.255972,1.122611,1.036476,1.11735,0.996862,1.601728,1.4085,1.239225,1.001023,0.798751,0.93945,0.846417,0.773135,2.265082,1.255821,1.537911,1.433737,1.452219,1.68991,1.526673,1.324379,1.066565,1.46559,0.560997,0.643542,1.120988,0.769064,1.730171,1.45716,1.408211,1.340143,1.149684,0.869176,1.23054,0.954603,0.972349,0.884715,0.964462,0.964349,0.987794,1.403135,1.067172,1.11528,1.057649,1.074523,1.085868,1.039728,1.042325,1.044449,1.075216,1.054807,0.970476,1.00214,1.646068,1.517143,1.445997,0.953001,1.217669,1.324698,1.247529,1.013736,1.223252,1.351634,1.217929,1.009374,1.2479,0.785867,0.971554,0.930869,0.903627,1.578139,0.958185,0.793087,1.480879,1.228926,0.801118,1.041484,1.043956,0.897005,1.271219,0.514518,0.884192,0.924630221,0.890503362,1.14314591,0.827895244,0.812468826,0.610760732,0.757257808,1.009916609,1.322968448,0.705456429,1.093064539,0.579271051,0.685712358,0.73459166,0.714031272,0.649191041,0.731374689,0.704554351,0.725415598,0.740206883,0.344354,0.663396,0.68077,0.625541,0.655824,0.632891,0.723647,0.839572,0.595134,0.399903,0.712391,0.765897,0.652256,0.742562,0.57134,0.640028,0.711162,0.730238,0.736566,0.470192,0.65676,0.780609,0.865184,0.641444,0.56849,0.726909
1.584481,1.370721,1.288826,1.353808,1.131207,1.261714,1.164023,0.918963,1.284877,1.08421,1.172175,1.00455,1.764214,1.187594,1.309095,1.133237,0.99004,1.126488,0.989827,1.599932,1.370211,1.239728,0.985945,0.789067,0.950024,0.841392,0.764204,2.276785,1.263031,1.535892,1.427726,1.451298,1.68031,1.49866,1.295744,1.062633,1.456155,0.560397,0.64257,1.118943,0.768297,1.717614,1.456324,1.409445,1.336695,1.132325,0.860819,1.233982,0.919157,0.948546,0.847551,0.888969,0.865801,1.018294,1.433082,1.055254,1.102083,1.052104,1.065791,1.044624,1.043777,1.038528,1.0318,1.062429,1.06534,0.959251,0.983256,1.654111,1.506969,1.448351,0.943151,1.210261,1.317888,1.238181,1.0077,1.240728,1.331468,1.206716,0.989077,1.23191,0.766162,0.96349,0.900816,0.899039,1.592099,0.945534,0.788378,1.452965,1.24031,0.77002,1.025335,1.026329,0.879396,1.269991,0.507399,0.880824,0.921660731,0.892229357,1.142336102,0.815964991,0.815788429,0.60058512,0.702369563,1.049361447,1.32268944,0.710807139,1.099050517,0.59173155,0.640828119,0.728971744,0.707973928,0.638529023,0.741909161,0.706032491,0.686677682,0.752335909,0.340727,0.671393,0.663235,0.637708,0.684587,0.649934,0.703805,0.84632,0.579612,0.406687,0.711961,0.741902,0.66312,0.761925,0.566457,0.641052,0.667456,0.729688,0.752382,0.47655,0.706662,0.777681,0.906791,0.649009,0.587781,0.730927
1.619553,1.439764,1.289692,1.34253,1.134709,1.262868,1.167073,0.913337,1.295804,1.070096,1.165702,0.994705,1.824167,1.205052,1.257982,1.108824,0.965257,1.110883,1.001971,1.592657,1.33852,1.221166,0.981806,0.80063,0.964214,0.851911,0.76856,2.28238,1.235595,1.541299,1.425285,1.43902,1.674609,1.486112,1.313524,1.055973,1.455844,0.556587,0.642389,1.1268,0.771061,1.705232,1.449138,1.406719,1.338091,1.145931,0.89121,1.288468,0.953743,0.999757,0.847577,0.885032,0.848227,0.960285,1.50462,1.076572,1.121742,1.076436,1.079073,1.068893,1.065357,1.06522,1.064828,1.088759,1.066298,0.984975,1.007665,1.669066,1.529714,1.471111,0.954192,1.226378,1.338731,1.257459,1.035621,1.287333,1.353264,1.226677,1.011716,1.259621,0.793553,0.980025,0.961777,0.922557,1.586017,0.954868,0.786261,1.454491,1.230335,0.76152,1.054899,1.045387,0.873028,1.261266,0.505361,0.865789,0.927205453,0.891731327,1.140846602,0.824566552,0.816129537,0.592791878,0.675048869,1.047606705,1.307616082,0.708457919,1.098600391,0.607040463,0.622536844,0.709508914,0.710566588,0.63295106,0.734863606,0.705469046,0.683720756,0.770818215,0.349235,0.682303,0.703475,0.618147,0.724913,0.685748,0.725381,0.885995,0.601739,0.41815,0.750265,0.748333,0.653809,0.763212,0.570755,0.638239,0.712509,0.742458,0.714724,0.474577,0.70406,0.774485,0.926482,0.648602,0.580742,0.727207
1.634611,1.441334,1.27556,1.31791,1.133625,1.265092,1.155778,0.913525,1.306055,1.079986,1.178054,0.999781,1.844462,1.242794,1.128388,1.120659,0.933534,1.090035,1.01387,1.601973,1.32294,1.236148,0.978955,0.789875,0.964469,0.873167,0.760092,2.299107,1.228446,1.544486,1.431269,1.441228,1.672211,1.4573,1.354833,1.058937,1.483863,0.56109,0.643899,1.129574,0.781227,1.700351,1.469758,1.41095,1.334449,1.135649,0.889995,1.320624,0.945452,0.985437,0.824944,0.867757,0.818385,0.891445,1.50219,1.062332,1.096478,1.064575,1.082155,1.055072,1.062867,1.072601,1.0652,1.087126,1.048759,0.991798,1.011158,1.65981,1.521084,1.47119,0.952597,1.216108,1.333925,1.257938,1.02608,1.25409,1.331701,1.216913,1.010412,1.260472,0.797775,0.970434,0.972778,0.92573,1.589626,0.974372,0.791448,1.513246,1.220636,0.758517,1.065429,1.054521,0.863928,1.287475,0.505537,0.879129,0.933734259,0.894413499,1.144707208,0.814792395,0.825994449,0.591627619,0.67628576,1.068593767,1.262023636,0.700881459,1.089059013,0.620069679,0.624922874,0.714212495,0.702318404,0.650498211,0.7350477,0.708540694,0.687064973,0.796092637,0.337541,0.668641,0.652164,0.627261,0.666285,0.651254,0.698693,0.823998,0.550048,0.391495,0.733195,0.693098,0.644143,0.723347,0.562791,0.6081,0.676789,0.72279,0.697588,0.448519,0.694475,0.769016,0.880991,0.648198,0.559479,0.708878
1.641697,1.464355,1.278981,1.293725,1.142187,1.263435,1.157566,0.905612,1.294169,1.091696,1.17282,0.997907,1.903098,1.295235,1.002066,1.097338,0.900056,1.074046,1.017267,1.590808,1.295042,1.250422,0.982875,0.797716,0.960616,0.866161,0.76796,2.333988,1.225261,1.546406,1.427784,1.411955,1.677262,1.451263,1.332938,1.052023,1.488694,0.557623,0.646553,1.131202,0.776248,1.715965,1.462815,1.439839,1.339494,1.145038,0.899801,1.344343,0.931368,1.010382,0.818344,0.868925,0.8148,0.860892,1.467473,1.058087,1.086138,1.060403,1.082538,1.034557,1.055632,1.072403,1.056632,1.08756,1.040132,0.995726,1.030159,1.680899,1.527573,1.47965,0.953647,1.216885,1.349098,1.257788,1.025278,1.242576,1.325453,1.212251,1.008903,1.256413,0.80312,0.970712,0.989331,0.921422,1.592921,0.946572,0.770059,1.496478,1.189649,0.752598,1.069957,1.058905,0.888396,1.310269,0.499796,0.869046,0.9292743,0.89088347,1.14184905,0.808374915,0.826222561,0.606651657,0.690922528,1.027211905,1.207652582,0.700627829,1.08309857,0.626890699,0.627057656,0.700982323,0.702769828,0.631652615,0.731485477,0.711417867,0.677496871,0.790372119,0.341199,0.649539,0.645498,0.628328,0.679961,0.643813,0.709972,0.872326,0.548941,0.396831,0.732411,0.710425,0.651117,0.727878,0.562058,0.611082,0.65202,0.715232,0.702399,0.455371,0.725591,0.766312,0.828097,0.638119,0.5698,0.71415
1.632671,1.475962,1.263875,1.28699,1.112107,1.283935,1.1568,0.918272,1.297496,1.089189,1.199169,0.991749,1.9934,1.347078,0.888746,1.080504,0.898211,1.072993,1.033805,1.59541,1.293466,1.269281,0.997336,0.80688,0.964716,0.867044,0.76662,2.284088,1.229999,1.541615,1.43355,1.402697,1.684405,1.439161,1.33761,1.050762,1.492124,0.555975,0.650675,1.138896,0.783481,1.710969,1.462178,1.443184,1.333136,1.126178,0.876406,1.258253,0.894251,0.946717,0.791008,0.836437,0.779153,0.829473,1.386008,1.030625,1.055003,1.033932,1.076804,0.999825,1.040435,1.057005,1.047641,1.078717,1.029094,0.957204,0.965204,1.647032,1.51185,1.447127,0.93348,1.196994,1.338842,1.238408,1.001778,1.194066,1.306437,1.184576,0.964052,1.223111,0.756052,0.93934,0.914145,0.908007,1.603573,0.943003,0.78187,1.470094,1.197102,0.75829,1.06857,1.051063,0.882227,1.29176,0.510327,0.871308,0.931406046,0.89902329,1.140886856,0.809376038,0.817299223,0.633407834,0.696230305,1.005611634,1.12854944,0.698573863,1.080817421,0.631019,0.63870405,0.692934988,0.709915169,0.629451248,0.745970106,0.714247151,0.686257027,0.792106734,0.341244,0.664985,0.663699,0.627596,0.679194,0.627192,0.708299,0.858362,0.591693,0.400225,0.724334,0.711468,0.641569,0.726262,0.570388,0.620309,0.675885,0.689359,0.694483,0.447501,0.753625,0.777535,0.797816,0.642246,0.55936,0.711321
1.607217,1.469084,1.274742,1.309879,1.11215,1.277725,1.157521,0.92873,1.283966,1.093276,1.197521,1.019332,2.024359,1.351242,0.813864,1.064531,0.900025,1.090433,1.046319,1.603769,1.313237,1.237127,0.981189,0.799609,0.965367,0.867091,0.752407,2.299359,1.234843,1.534752,1.426106,1.397498,1.689676,1.408893,1.34529,1.054196,1.486907,0.55415,0.650663,1.136766,0.773595,1.712519,1.462852,1.417628,1.333089,1.141934,0.879368,1.246054,0.925293,0.972076,0.804861,0.839703,0.794039,0.847117,1.351634,1.041295,1.065091,1.035896,1.075774,1.004875,1.048907,1.073168,1.04986,1.08338,1.040117,0.974608,0.986488,1.683757,1.537191,1.457691,0.947134,1.209169,1.354969,1.255581,1.006287,1.18346,1.321708,1.196842,0.971222,1.240766,0.785442,0.951668,0.916049,0.928869,1.612147,0.952813,0.759486,1.488161,1.188441,0.722176,1.023472,1.041288,0.844144,1.277645,0.50772,0.854062,0.92887539,0.899812309,1.137590309,0.823314576,0.828337487,0.702547215,0.742710173,0.957298612,1.031022883,0.689831362,1.065814297,0.627374603,0.649207875,0.689458885,0.722684832,0.636284814,0.736720955,0.712573813,0.692267372,0.785484288,0.345697,0.66933,0.66748,0.635255,0.673808,0.65019,0.710696,0.861244,0.582502,0.398159,0.712814,0.714837,0.645442,0.728334,0.551189,0.635743,0.669226,0.719511,0.712793,0.455453,0.755021,0.787111,0.809941,0.644387,0.579045,0.725559
1.592882,1.49078,1.270352,1.307291,1.130226,1.283603,1.152816,0.918262,1.270969,1.105728,1.198115,1.011771,2.00095,1.275607,0.783179,1.072261,0.892352,1.100412,1.038665,1.612904,1.33545,1.245481,0.971356,0.788901,0.954474,0.874174,0.760862,2.292597,1.222414,1.532478,1.418896,1.400648,1.687353,1.413527,1.346808,1.060244,1.500865,0.555162,0.650998,1.137707,0.766206,1.685596,1.461219,1.408669,1.32898,1.146096,0.898437,1.266159,0.933291,0.969036,0.825129,0.863875,0.803881,0.879655,1.31393,1.048822,1.091967,1.045544,1.091211,1.020647,1.061057,1.096131,1.062099,1.092849,1.044804,0.993807,0.986727,1.691298,1.538459,1.479449,0.951286,1.219802,1.384071,1.260078,1.014424,1.194968,1.322851,1.208655,1.005026,1.264814,0.799209,0.963917,0.920332,0.9467,1.654486,0.942289,0.780879,1.497709,1.183715,0.755789,1.014094,1.034014,0.827816,1.263091,0.505431,0.848938,0.92662184,0.904326828,1.140336999,0.818215992,0.833314207,0.75357359,0.778450801,0.933382832,0.930595844,0.68557998,1.053859373,0.614949681,0.653659411,0.672545649,0.763383775,0.642860703,0.733515078,0.70898541,0.718205349,0.781288956,0.33761,0.687319,0.676883,0.643679,0.695415,0.706124,0.739335,0.908559,0.599588,0.403506,0.729787,0.718527,0.640337,0.733301,0.549491,0.624123,0.683981,0.71894,0.695341,0.46454,0.723713,0.756441,0.814869,0.64065,0.566193,0.713546
1.592288,1.557271,1.280683,1.345304,1.153555,1.279082,1.165177,0.89663,1.2744,1.101737,1.194539,1.004079,1.950722,1.21057,0.760831,1.073435,0.890722,1.098087,1.018592,1.616934,1.355849,1.232434,0.967529,0.792597,0.954849,0.871368,0.73154,2.272128,1.244431,1.538477,1.417656,1.391144,1.694275,1.414909,1.337052,1.059146,1.482318,0.557652,0.653136,1.138602,0.769092,1.667275,1.472099,1.415072,1.33231,1.163854,0.893481,1.239102,0.939255,0.974843,0.821195,0.864019,0.807586,0.875782,1.276758,1.045367,1.085562,1.047494,1.093192,1.028643,1.060311,1.099775,1.055799,1.105224,1.062452,0.989778,0.99789,1.680566,1.545304,1.513771,0.94895,1.213953,1.380866,1.254632,1.020405,1.189431,1.326714,1.210074,1.002265,1.273632,0.803585,0.975374,0.927522,0.926256,1.60223,0.953392,0.79127,1.480389,1.193677,0.756842,1.009654,1.0264,0.857176,1.292884,0.508506,0.861592,0.929990055,0.90311068,1.137935718,0.82505833,0.838478381,0.740859066,0.790608838,0.967331938,0.84633142,0.679663796,1.045830573,0.600166082,0.661484061,0.68690968,0.751439174,0.667027688,0.760180256,0.724662364,0.731248499,0.771229006,0.341492,0.664982,0.670551,0.605524,0.669774,0.651243,0.703282,0.922769,0.610344,0.398117,0.705759,0.735487,0.636894,0.746659,0.567578,0.634847,0.685105,0.724518,0.710307,0.469776,0.722509,0.776967,0.841009,0.652603,0.572474,0.72137
1.609432,1.530518,1.299174,1.391168,1.115004,1.272116,1.167816,0.909455,1.28851,1.085601,1.213174,1.001877,1.893456,1.165121,0.743852,1.078845,0.904446,1.098068,1.012448,1.608197,1.392511,1.247839,0.974985,0.79433,0.959518,0.86907,0.724214,2.250118,1.229288,1.531049,1.4163,1.396575,1.682577,1.409374,1.345535,1.052063,1.454017,0.551149,0.64998,1.135992,0.777035,1.66115,1.460138,1.413111,1.325892,1.157747,0.884531,1.217251,0.938776,0.974976,0.823764,0.867258,0.810002,0.885291,1.269324,1.04178,1.096766,1.047662,1.088502,1.043355,1.056269,1.128857,1.054734,1.106639,1.065523,0.987573,0.978137,1.662554,1.548031,1.513844,0.947896,1.217649,1.37837,1.262247,1.038653,1.19522,1.33316,1.223747,1.008988,1.282865,0.809607,0.985582,0.92877,0.911954,1.573399,0.992933,0.802496,1.453943,1.182586,0.749446,1.006708,1.032145,0.83114,1.267023,0.502644,0.867799,0.923782853,0.899868193,1.13512224,0.822994286,0.83089988,0.697860032,0.793180343,0.988982565,0.815562872,0.672462239,1.030386385,0.580579691,0.676612735,0.693188676,0.711753021,0.68339845,0.763974184,0.724917786,0.73382688,0.75400241,0.347571,0.675333,0.691358,0.604092,0.694069,0.707075,0.735237,0.905869,0.602667,0.417505,0.760418,0.735045,0.643584,0.762099,0.573953,0.639892,0.667801,0.740977,0.711603,0.471705,0.717547,0.781774,0.808448,0.652176,0.577558,0.723562
1.604472,1.486999,1.278539,1.418331,1.100824,1.273423,1.160699,0.905073,1.275397,1.117142,1.201056,0.994226,1.802003,1.114614,0.754587,1.104784,0.89903,1.096054,0.996506,1.592422,1.447985,1.233001,0.974144,0.798179,0.944184,0.894883,0.73442,2.257691,1.226912,1.529429,1.415752,1.402854,1.704447,1.430068,1.335941,1.05497,1.461312,0.551698,0.64922,1.138686,0.774129,1.663732,1.460026,1.406838,1.32912,1.123081,0.828913,1.148365,0.879182,0.901667,0.76023,0.813865,0.775158,0.847001,1.217146,0.995459,1.056867,1.011644,1.05418,1.001876,1.031354,1.086867,1.021265,1.074898,1.054686,0.920976,0.911667,1.646711,1.521461,1.470221,0.923164,1.185313,1.337838,1.237674,0.983086,1.155095,1.272105,1.16245,0.947438,1.224953,0.740303,0.938658,0.868804,0.888432,1.561204,0.980974,0.785126,1.460733,1.186738,0.749951,1.00718,1.01583,0.867356,1.289359,0.504869,0.87459,0.920839987,0.896150326,1.13222598,0.818918819,0.831752036,0.620531388,0.771218522,0.998998317,0.774091768,0.665727519,1.014855288,0.575545353,0.7054035,0.703306882,0.702235356,0.688990162,0.754891975,0.729938265,0.738487936,0.730399714,0.344141,0.666935,0.674846,0.62582,0.656244,0.65138,0.724578,0.877215,0.615029,0.446221,0.798331,0.726748,0.634933,0.74293,0.55103,0.623205,0.682718,0.715262,0.692504,0.461347,0.694475,0.764476,0.819533,0.640886,0.579043,0.705693
1.605015,1.504495,1.269549,1.413823,1.077116,1.276915,1.163611,0.901204,1.274185,1.152601,1.199619,0.990589,1.739386,1.087289,0.752988,1.073731,0.911007,1.102696,0.978208,1.590103,1.48621,1.212405,0.982439,0.802016,0.938691,0.896722,0.748512,2.306827,1.228495,1.537257,1.412816,1.408561,1.715337,1.420518,1.345907,1.056966,1.482159,0.556477,0.653834,1.137144,0.774831,1.690011,1.475523,1.414135,1.340165,1.149451,0.867428,1.18682,0.937373,0.970235,0.821089,0.869796,0.815374,0.872292,1.240823,1.047729,1.111856,1.052304,1.080801,1.04818,1.06026,1.08367,1.066149,1.110713,1.072973,0.995172,0.961104,1.653664,1.546123,1.499603,0.948295,1.213271,1.356617,1.278154,1.018481,1.201192,1.31966,1.20085,1.003112,1.277566,0.79958,0.977906,0.928933,0.921256,1.567021,0.964519,0.766257,1.434449,1.175913,0.740563,0.98844,1.015168,0.854031,1.296949,0.483924,0.862306,0.921226498,0.898550618,1.13459433,0.825065558,0.836659924,0.575644901,0.783534837,0.992237268,0.762342057,0.667325692,1.012025284,0.595032717,0.724855966,0.733537932,0.698288355,0.701176607,0.76189429,0.72790491,0.748242762,0.724695442,0.341591,0.66695,0.676204,0.600679,0.666503,0.675449,0.727709,0.889154,0.576162,0.443174,0.749526,0.716478,0.646294,0.71761,0.562739,0.612678,0.661,0.731913,0.711676,0.458154,0.729348,0.782736,0.840474,0.636377,0.563316,0.7268
1.627009,1.50383,1.272037,1.384797,1.079536,1.276085,1.164151,0.926327,1.283393,1.154811,1.18869,0.985865,1.744038,1.085068,0.760951,1.090485,0.922646,1.110545,1.007256,1.592423,1.513764,1.208693,0.986586,0.809766,0.940938,0.89367,0.757795,2.31374,1.222736,1.529281,1.406425,1.418939,1.745589,1.40322,1.329866,1.054387,1.504524,0.550707,0.64989,1.135903,0.785664,1.701635,1.474877,1.413205,1.340434,1.146296,0.882185,1.195489,0.946334,0.97976,0.831868,0.875618,0.815943,0.881835,1.228464,1.048094,1.100672,1.048768,1.090248,1.04683,1.06901,1.078438,1.067144,1.108693,1.056965,1.03608,0.969475,1.670045,1.550873,1.488212,0.948968,1.217142,1.371293,1.285271,1.026663,1.198828,1.325516,1.199546,1.000095,1.284836,0.807389,0.97461,0.942457,0.921692,1.577523,0.950543,0.789142,1.45691,1.192581,0.76913,1.004638,1.022074,0.850686,1.307409,0.525763,0.872145,0.919645397,0.900784982,1.126924919,0.821198872,0.83606558,0.553644881,0.786878176,1.008817411,0.756402199,0.658410437,1.000271297,0.604170977,0.743147401,0.734581898,0.693390906,0.700343453,0.764756656,0.735974003,0.73201663,0.712206461,0.344372,0.685008,0.717609,0.624429,0.67803,0.710646,0.696871,0.903451,0.584933,0.41706,0.725235,0.71749,0.640568,0.737145,0.565167,0.626446,0.67497,0.700875,0.713472,0.458768,0.69987,0.77881,0.828072,0.627868,0.567911,0.705865
1.61199,1.510383,1.278788,1.33153,1.104751,1.281582,1.168779,0.933964,1.305781,1.123677,1.190181,0.992909,1.7615,1.13908,0.76992,1.093971,0.932234,1.114674,0.997784,1.594974,1.530923,1.195237,0.986349,0.815768,0.937129,0.870456,0.761743,2.364439,1.244788,1.538885,1.411532,1.435639,1.771062,1.411691,1.342515,1.068181,1.535083,0.558248,0.659213,1.141429,0.779814,1.71303,1.47889,1.417705,1.345556,1.146337,0.885383,1.186493,0.944775,0.969276,0.824814,0.872813,0.818505,0.874096,1.200289,1.0214,1.085788,1.037791,1.09292,1.043639,1.05627,1.076128,1.061491,1.118266,1.054208,1.018579,0.950428,1.653761,1.555379,1.476702,0.942355,1.203318,1.384425,1.271658,1.021156,1.193105,1.320411,1.202319,0.992415,1.275369,0.798697,0.966904,0.927915,0.909883,1.616923,0.984474,0.789835,1.425582,1.194663,0.787049,1.007268,1.029959,0.850837,1.283846,0.531769,0.872795,0.91596314,0.890734283,1.126786535,0.817019038,0.83350394,0.583081389,0.786393488,1.025245771,0.75818494,0.650562641,0.991226019,0.620494167,0.759242272,0.739987039,0.685611071,0.667166831,0.756849556,0.728238294,0.736228197,0.712650903,0.33738,0.660551,0.698631,0.614823,0.665335,0.670018,0.723011,1.226196,0.587182,0.40664,0.707004,0.746167,0.640462,0.748417,0.593872,0.630508,0.647487,0.756039,0.732407,0.462625,0.677906,0.772754,0.827558,0.659367,0.57756,0.7336
1.643809,1.482344,1.282679,1.323714,1.160848,1.281492,1.175233,0.936444,1.30642,1.120206,1.1948,1.009193,1.790905,1.167268,0.780306,1.099349,0.946679,1.128555,1.008407,1.604764,1.550143,1.194,0.9854,0.816777,0.948781,0.912466,0.758399,2.34118,1.253434,1.535621,1.412389,1.426644,1.781779,1.427451,1.341524,1.058045,1.510295,0.55574,0.654559,1.142522,0.782762,1.702097,1.473898,1.423738,1.347704,1.148844,0.872405,1.177889,0.931279,0.981385,0.829583,0.865637,0.810396,0.86918,1.171888,1.013814,1.095337,1.04546,1.088809,1.069425,1.050969,1.076494,1.057766,1.121922,1.062888,1.003152,0.939642,1.635303,1.554961,1.46854,0.946,1.211373,1.396854,1.277915,1.014799,1.191482,1.313289,1.20176,0.980983,1.271818,0.805266,0.975957,0.918976,0.914342,1.575283,0.971097,0.794708,1.446067,1.224626,0.76647,1.027529,1.049998,0.862414,1.25909,0.525956,0.859491,0.914152627,0.887808142,1.121729794,0.808001271,0.837941199,0.605481932,0.774251481,1.060366174,0.748265634,0.646404205,0.976364412,0.613032013,0.768439188,0.721315673,0.67447895,0.635686325,0.757888505,0.717823612,0.721959776,0.69562934,0.345719,0.653328,0.68475,0.637204,0.680408,0.661471,0.714689,1.255561,0.594898,0.393916,0.686156,0.72244,0.639273,0.750745,0.563604,0.633818,0.672158,0.734366,0.709291,0.460518,0.676075,0.78059,0.818249,0.654297,0.5699,0.717227
