FOV 5 Cell 1,FOV 5 Cell 2,FOV 5 Cell 3,FOV 5 Cell 4,FOV 5 Cell 5,FOV 5 Cell 6,FOV 6 Cell 1,FOV 6 Cell 2,FOV 6 Cell 3,FOV 6 Cell 4,FOV 6 Cell 5,FOV 7 Cell 1,FOV 7 Cell 2,FOV 7 Cell 3,FOV 7 Cell 4,FOV 7 Cell 5,FOV 7 Cell 6,FOV 8 Cell 1,FOV 8 Cell 2,FOV 8 Cell 3,FOV 8 Cell 4,FOV 8 Cell 5,FOV 8 Cell 6,FOV 8 Cell 7,FOV 8 Cell 8,FOV 8 Cell 9,FOV 8 Cell 10,FOV 8 Cell 11,FOV 8 Cell 12,FOV 2 Cell 1,FOV 2 Cell 2,FOV 2 Cell 3,FOV 2 Cell 4,FOV 2 Cell 5,FOV 2 Cell 6,FOV 2 Cell 7,FOV 2 Cell 8,FOV 4 Cell 1,FOV 4 Cell 2,FOV 4 Cell 3,FOV 4 Cell 4,FOV 4 Cell 5,FOV 4 Cell 6,FOV 4 Cell 7,FOV 4 Cell 8,FOV 4 Cell 9,FOV 4 Cell 10,FOV 4 Cell 11,FOV 4 Cell 12,FOV 4 Cell 13,FOV 4 Cell 14,FOV 5 Cell 1,FOV 5 Cell 2,FOV 5 Cell 3,FOV 5 Cell 4,FOV 5 Cell 5,FOV 5 Cell 6,FOV 5 Cell 7,FOV 5 Cell 8,FOV 5 Cell 9,FOV 5 Cell 10
0.217668,0.364574,0.470082,0.655045,0.231971,0.504404,0.523239,1.116991,1.401011,1.059589,0.55374,1.05854,0.420048,0.428534,0.58263,0.878169,0.934481,0.976003,0.794729,0.701223,0.937037,0.754386,0.777026,0.963209,1.002072,1.03271,0.60069,1.061255,1.150513,0.482340319,0.207876474,0.412039299,0.141686701,0.354738738,0.613094769,0.36688435,0.900714902,0.296083,0.706952,0.464566,0.516329,0.471555,0.600094,0.819772,0.815943,0.666117,0.325549,0.465242,0.624212,0.629618,0.61569,0.708936,0.677464,0.524902,0.684294,0.639599,0.608748,0.513486,0.406943,0.626572,0.574412
0.214074,0.35916,0.470829,0.654085,0.227869,0.505,0.52664,1.117892,1.395909,1.063034,0.549886,1.066914,0.419222,0.430914,0.580869,0.896578,0.939483,0.958486,0.784124,0.704492,0.931936,0.723654,0.79679,0.952714,0.985821,1.025161,0.617213,1.058934,1.127711,0.477708595,0.204202181,0.403277745,0.14025733,0.352025147,0.617769918,0.365847382,0.909750681,0.279383,0.689238,0.464841,0.512238,0.463317,0.59921,0.818248,0.772209,0.646727,0.316887,0.416372,0.595479,0.601037,0.616095,0.707002,0.672517,0.52586,0.682355,0.632674,0.611129,0.500124,0.402586,0.629371,0.579069
0.217605,0.365545,0.475657,0.651779,0.231743,0.504971,0.521711,1.118453,1.379346,1.065601,0.552712,1.061389,0.419093,0.423787,0.580492,0.876503,0.912037,0.964907,0.782102,0.688746,0.922286,0.733095,0.803818,0.987527,0.970257,1.009316,0.626441,1.04038,1.148543,0.486123944,0.201424328,0.401934816,0.138828449,0.349470668,0.610794795,0.367392775,0.893909449,0.280389,0.699001,0.462041,0.529744,0.48177,0.609826,0.80588,0.786718,0.646155,0.328967,0.405763,0.607134,0.610758,0.611059,0.731589,0.688843,0.532306,0.70185,0.658186,0.622014,0.522323,0.414405,0.648068,0.588653
0.216358,0.363359,0.475606,0.653723,0.227903,0.509197,0.527774,1.116007,1.410195,1.06567,0.555985,1.056278,0.412156,0.419532,0.569996,0.868592,0.898332,0.974899,0.781476,0.703854,0.923856,0.734013,0.776665,0.964615,0.952509,0.984969,0.605797,1.054598,1.155176,0.479423105,0.199444007,0.393793137,0.135278401,0.347585577,0.605535182,0.357147994,0.879473047,0.28681,0.71733,0.470686,0.529829,0.480722,0.615312,0.803379,0.792713,0.667925,0.328288,0.408328,0.618074,0.620493,0.608381,0.73968,0.692308,0.542849,0.709989,0.664153,0.616927,0.525852,0.428036,0.660874,0.603975
0.215869,0.364049,0.477725,0.654889,0.230325,0.510051,0.521166,1.124964,1.400175,1.068293,0.554365,1.05343,0.403199,0.416373,0.55803,0.844331,0.879764,0.990019,0.759004,0.687934,0.932498,0.715921,0.741151,0.936018,0.929554,0.982934,0.587734,1.040509,1.159848,0.481784097,0.19971676,0.395351688,0.135646083,0.343811375,0.60464466,0.357112696,0.883409283,0.275582,0.679171,0.45232,0.494934,0.474513,0.590951,0.838087,0.776762,0.642252,0.327471,0.404879,0.604953,0.59815,0.589901,0.72196,0.678236,0.541538,0.709129,0.661185,0.615607,0.534518,0.408576,0.64403,0.584829
0.219663,0.365161,0.48024,0.652857,0.231907,0.514624,0.525305,1.127147,1.390189,1.070068,0.554995,1.06413,0.416413,0.425502,0.575007,0.879536,0.925616,0.977135,0.756322,0.686458,0.913328,0.701993,0.734864,0.913743,0.942328,0.96764,0.575614,1.038113,1.130248,0.480765583,0.200985503,0.392892619,0.136537209,0.345781234,0.604646381,0.357703804,0.887282242,0.280723,0.685846,0.460039,0.503518,0.466508,0.593685,0.808998,0.802745,0.636286,0.322138,0.406496,0.611134,0.607409,0.619783,0.703003,0.688861,0.533564,0.696322,0.647558,0.61914,0.525214,0.409803,0.637614,0.576321
0.21446,0.36496,0.474312,0.655539,0.229246,0.505598,0.527172,1.124147,1.395985,1.072552,0.557134,1.06873,0.41499,0.423791,0.574407,0.877045,0.915302,0.974985,0.780344,0.702875,0.919481,0.725867,0.774322,0.942076,0.957204,0.980495,0.578961,1.034718,1.12202,0.48143979,0.203006295,0.395732794,0.137967583,0.344373202,0.603289911,0.357378206,0.891323965,0.283444,0.707387,0.465801,0.493006,0.454699,0.600338,0.794838,0.754929,0.631081,0.322532,0.417451,0.60219,0.598223,0.642838,0.713917,0.665808,0.517823,0.672071,0.638099,0.612481,0.51724,0.403114,0.627019,0.569991
0.216377,0.362402,0.471489,0.655944,0.232447,0.498658,0.524976,1.124579,1.389303,1.070726,0.558604,1.082447,0.418475,0.426839,0.575562,0.880035,0.910798,0.953965,0.755088,0.695953,0.929113,0.725912,0.767773,0.911708,0.903028,0.989149,0.573729,1.042903,1.129835,0.475150022,0.201290026,0.392266793,0.138069132,0.344840184,0.603418426,0.357041452,0.891650223,0.281679,0.707729,0.452317,0.50557,0.46203,0.601172,0.803901,0.784794,0.646853,0.320624,0.472958,0.625598,0.618188,0.602723,0.716487,0.708237,0.534263,0.701204,0.654507,0.623781,0.542564,0.417921,0.654354,0.595064
0.216076,0.364333,0.475258,0.658958,0.230451,0.505642,0.521519,1.124024,1.397821,1.06541,0.559267,1.083453,0.420563,0.428371,0.586639,0.896023,0.916063,0.941861,0.78219,0.699617,0.936546,0.744566,0.780192,0.917764,0.952725,0.989007,0.578742,1.047928,1.180724,0.472906232,0.202975835,0.392374933,0.138318947,0.344691536,0.605877957,0.361626745,0.887761884,0.275844,0.719507,0.458028,0.497108,0.488856,0.607449,0.789991,0.788171,0.676748,0.326971,0.479477,0.62286,0.621628,0.592975,0.701709,0.684019,0.508846,0.686659,0.630807,0.627892,0.505539,0.402389,0.625601,0.571967
0.215003,0.361034,0.473875,0.662047,0.228742,0.498613,0.528703,1.130456,1.405936,1.069545,0.557697,1.082953,0.415281,0.423211,0.574175,0.881278,0.91316,0.946468,0.766551,0.700446,0.919347,0.720025,0.786912,0.932368,0.945449,0.990856,0.574039,1.044762,1.16914,0.473756333,0.20209316,0.390915933,0.13656005,0.344931123,0.602600373,0.357226102,0.884634077,0.278121,0.68883,0.459375,0.479219,0.466863,0.588733,0.79212,0.761205,0.655739,0.318563,0.413743,0.605656,0.599723,0.57563,0.695378,0.671407,0.519408,0.678796,0.628282,0.620365,0.489791,0.400081,0.619094,0.56593
0.216269,0.362393,0.466537,0.658372,0.231851,0.50579,0.525772,1.12526,1.407057,1.089734,0.559865,1.08845,0.416957,0.422916,0.578799,0.880907,0.924397,0.939353,0.767049,0.701768,0.926735,0.741798,0.771156,0.931783,0.942371,0.986016,0.576877,1.044667,1.147196,0.468912843,0.199367532,0.385972907,0.135756172,0.344342776,0.598871632,0.355235278,0.866896608,0.280873,0.695855,0.448787,0.485125,0.482533,0.610983,0.797847,0.801523,0.656564,0.321476,0.39921,0.625204,0.613057,0.596415,0.697526,0.674239,0.514713,0.681053,0.629116,0.623946,0.50068,0.403825,0.641031,0.572192
0.216337,0.369483,0.476451,0.659238,0.232295,0.508125,0.527716,1.129855,1.407566,1.090013,0.557531,1.08544,0.413412,0.420886,0.576467,0.871765,0.907387,0.952165,0.771547,0.687234,0.913302,0.734124,0.792133,0.932395,0.943812,0.981111,0.579822,1.045495,1.127783,0.462669334,0.197737703,0.38403768,0.136138362,0.341795845,0.595933773,0.353996643,0.863207795,0.282569,0.707284,0.461886,0.51139,0.481544,0.603582,0.785463,0.811119,0.651772,0.317536,0.404866,0.62074,0.615301,0.58978,0.705895,0.678762,0.521629,0.692694,0.646366,0.628302,0.51183,0.409927,0.645198,0.584536
0.219247,0.366762,0.481576,0.663538,0.231624,0.509032,0.531342,1.125944,1.398477,1.074113,0.556917,1.095207,0.409139,0.419007,0.560836,0.848834,0.88647,0.949583,0.791759,0.700684,0.925278,0.747095,0.770153,0.937202,0.965219,0.983069,0.576736,1.048495,1.123367,0.464271727,0.202120261,0.383991071,0.138928755,0.344054277,0.589457266,0.353976821,0.861672581,0.279139,0.659944,0.454511,0.505729,0.471837,0.598614,0.784164,0.77068,0.660309,0.314689,0.395673,0.607354,0.593552,0.589183,0.693198,0.668285,0.517869,0.699739,0.644087,0.618877,0.496456,0.402883,0.624668,0.586051
0.219262,0.365462,0.475573,0.660477,0.231312,0.508057,0.536099,1.125329,1.402665,1.08078,0.55856,1.103239,0.421144,0.428245,0.579213,0.902639,0.925732,0.945612,0.767701,0.688675,0.910493,0.738562,0.787655,0.917662,0.91065,0.966173,0.587225,1.037565,1.102063,0.466675682,0.20534625,0.386328286,0.140355068,0.34398026,0.590835698,0.352188299,0.863929524,0.286292,0.685343,0.456861,0.47692,0.475587,0.585282,0.782912,0.792315,0.656787,0.316933,0.396012,0.595593,0.608746,0.69208,0.69816,0.665338,0.515579,0.68909,0.643729,0.615277,0.510685,0.399544,0.634773,0.584289
0.217351,0.364618,0.475797,0.664414,0.228689,0.507876,0.530672,1.129125,1.403751,1.083176,0.557039,1.083459,0.416553,0.427608,0.578635,0.894334,0.936353,0.948449,0.774367,0.685481,0.936764,0.716814,0.781314,0.938866,0.935666,0.978132,0.595521,1.050034,1.106998,0.464462439,0.202108993,0.384917392,0.140167569,0.343887934,0.590092121,0.351950319,0.863696673,0.280106,0.674486,0.457544,0.504515,0.468876,0.586755,0.838518,0.763899,0.632795,0.311601,0.400025,0.59143,0.600904,0.637338,0.696284,0.674857,0.506891,0.674432,0.627465,0.596491,0.502567,0.407684,0.617897,0.561709
0.220398,0.369145,0.480322,0.663073,0.235975,0.518482,0.529163,1.129547,1.409307,1.07224,0.556559,1.072458,0.411978,0.419441,0.568775,0.872081,0.90943,0.957833,0.765995,0.684412,0.924133,0.722485,0.777769,0.923151,0.933407,0.96844,0.600019,1.035503,1.11919,0.468954145,0.200943722,0.379790775,0.139609164,0.341865799,0.587974659,0.354150212,0.865455608,0.271753,0.686535,0.445714,0.486921,0.466987,0.587013,0.781588,0.753304,0.644981,0.312479,0.413394,0.598824,0.601214,0.586528,0.69342,0.660108,0.50751,0.684378,0.640839,0.609185,0.505006,0.400854,0.622519,0.569259
0.216427,0.364427,0.474305,0.660119,0.232936,0.512012,0.525822,1.123249,1.408585,1.076279,0.558886,1.054724,0.400083,0.410655,0.548488,0.852386,0.85031,0.957023,0.785167,0.699493,0.938881,0.695752,0.799824,0.935495,0.947304,0.980272,0.591629,1.033127,1.132905,0.47372954,0.20324178,0.378343118,0.137809961,0.343117474,0.582526381,0.349934344,0.872164775,0.284623,0.683607,0.453458,0.506181,0.466566,0.591734,0.763874,0.762715,0.638729,0.315372,0.498507,0.607516,0.611872,0.598673,0.706389,0.659529,0.507718,0.696241,0.631897,0.60308,0.505442,0.405034,0.624423,0.572766
0.216518,0.363936,0.473409,0.66318,0.233816,0.506508,0.528419,1.12635,1.424782,1.074795,0.559494,1.048289,0.397738,0.40346,0.550383,0.85472,0.843317,0.944392,0.827924,0.685614,0.939441,0.724255,0.784286,0.935648,0.944311,1.000059,0.600481,1.037675,1.158573,0.474736261,0.203009543,0.374616205,0.137503542,0.340648521,0.582155212,0.347622939,0.873236078,0.278409,0.693115,0.448215,0.492004,0.472468,0.607849,0.765084,0.783648,0.654057,0.31267,0.441537,0.625749,0.609641,0.588402,0.711886,0.684169,0.518885,0.687176,0.639446,0.615122,0.509611,0.403754,0.627183,0.57568
0.217271,0.366643,0.474363,0.656152,0.232434,0.505824,0.53407,1.129834,1.428576,1.078669,0.555875,1.039107,0.387376,0.396077,0.53193,0.815537,0.806367,0.940198,0.788037,0.691607,0.944515,0.728148,0.774862,0.936569,0.944102,0.993669,0.619721,1.051087,1.178589,0.475803543,0.200655674,0.372150518,0.137022827,0.3398228,0.585608052,0.349273097,0.875334791,0.282572,0.710737,0.458514,0.503034,0.487881,0.611689,0.793156,0.817483,0.640983,0.320535,0.40614,0.623008,0.612779,0.622759,0.690553,0.658749,0.5053,0.662776,0.628426,0.594431,0.497729,0.399962,0.613455,0.551068
0.218166,0.361117,0.474529,0.655515,0.231219,0.505114,0.538677,1.13033,1.446493,1.084041,0.557728,1.043951,0.401902,0.406586,0.544519,0.845631,0.875256,0.928418,0.774031,0.691946,0.921517,0.741252,0.768427,0.938268,0.944092,1.005884,0.610075,1.079296,1.188121,0.474063369,0.202186103,0.371073233,0.136974941,0.338549385,0.584577751,0.350321172,0.87349351,0.297905,0.732822,0.467606,0.50876,0.493422,0.61881,0.805594,0.805124,0.663038,0.324117,0.400539,0.614402,0.635601,0.648298,0.681228,0.667358,0.49946,0.678924,0.623373,0.609917,0.486616,0.403125,0.616235,0.576199
0.217843,0.364404,0.474146,0.656792,0.230151,0.507856,0.540907,1.129128,1.452805,1.08338,0.560082,1.061746,0.40756,0.420036,0.570829,0.876664,0.920813,0.954557,0.748687,0.686962,0.930479,0.711501,0.75882,0.942812,0.92922,0.972218,0.603636,1.066933,1.202551,0.447948909,0.182465368,0.34215188,0.124841542,0.320513667,0.568305947,0.329850369,0.858937891,0.277556,0.696241,0.447253,0.473147,0.462675,0.582566,0.799981,0.774869,0.656913,0.31969,0.391984,0.593915,0.614799,0.615263,0.708454,0.681724,0.521309,0.706369,0.66222,0.644785,0.522657,0.409139,0.637552,0.588237
0.216922,0.365008,0.475848,0.65812,0.232468,0.507561,0.541312,1.130276,1.455821,1.077873,0.557695,1.06525,0.411985,0.419243,0.577597,0.879182,0.926573,0.947117,0.723795,0.663685,0.926527,0.673121,0.725622,0.916604,0.908663,0.942129,0.581927,1.017387,1.207977,0.444473002,0.180905315,0.339993744,0.120779873,0.318862932,0.569955623,0.32708228,0.850445314,0.269776,0.667109,0.440489,0.466623,0.45976,0.585966,0.782477,0.788521,0.650757,0.313484,0.390227,0.578148,0.597838,0.604434,0.699659,0.69655,0.516171,0.674568,0.648037,0.632895,0.51378,0.407978,0.632538,0.573017
0.217447,0.364318,0.46917,0.652721,0.231973,0.502289,0.540406,1.129699,1.466014,1.089975,0.558826,1.029709,0.383219,0.391371,0.528914,0.80242,0.816,0.928437,0.730281,0.658849,0.921159,0.730865,0.792276,0.913536,0.909321,0.951599,0.582587,1.029452,1.205588,0.454495642,0.192071366,0.355208073,0.129660806,0.326700191,0.573572551,0.338662845,0.868506197,0.280059,0.676694,0.456073,0.474745,0.470415,0.590895,0.761298,0.816794,0.653518,0.318623,0.395487,0.608721,0.609228,0.631162,0.708408,0.683584,0.511604,0.683484,0.643711,0.628848,0.511442,0.405205,0.634414,0.579413
0.218024,0.363788,0.473427,0.652608,0.232158,0.504758,0.540113,1.126051,1.494456,1.102853,0.559938,1.056087,0.41082,0.423072,0.57192,0.858266,0.904316,0.923048,0.731335,0.672297,0.916026,0.706563,0.77998,0.923717,0.893886,0.944718,0.576273,1.023079,1.173302,0.47023413,0.198369358,0.36150714,0.135735864,0.334386499,0.585658787,0.349368519,0.887290143,0.289777,0.738241,0.481688,0.517463,0.485667,0.600001,0.793689,0.782545,0.670337,0.323472,0.398932,0.634472,0.621169,0.618497,0.714595,0.674772,0.517074,0.672842,0.635747,0.625887,0.51162,0.405951,0.624566,0.574584
0.218916,0.366049,0.478408,0.650311,0.230448,0.508504,0.543144,1.130355,1.501748,1.114605,0.560657,1.056251,0.406382,0.414384,0.567339,0.860313,0.893254,0.92291,0.739077,0.658147,0.903201,0.68417,0.730386,0.91407,0.900464,0.940099,0.544924,1.009276,1.162215,0.470076828,0.198890013,0.361750807,0.136234884,0.333346194,0.584723264,0.35007335,0.893525566,0.276874,0.701836,0.456637,0.497546,0.467798,0.594198,0.778543,0.767422,0.651677,0.316775,0.397169,0.609877,0.61565,0.588518,0.689264,0.670497,0.516104,0.684861,0.636215,0.615296,0.502385,0.399686,0.615824,0.567057
0.218009,0.362938,0.471867,0.647859,0.228839,0.504085,0.548244,1.134538,1.514184,1.117693,0.562666,1.042486,0.390781,0.396943,0.540927,0.827277,0.8461,0.924199,0.727863,0.65954,0.911329,0.689201,0.722911,0.900615,0.90395,0.93815,0.540883,1.010285,1.198173,0.466746636,0.19830314,0.356917547,0.133506528,0.328728778,0.580070582,0.345459297,0.874092721,0.278381,0.671997,0.454806,0.499839,0.465926,0.5979,0.772279,0.779369,0.632319,0.308575,0.433151,0.59319,0.59229,0.590376,0.712673,0.66786,0.524163,0.675747,0.647722,0.617676,0.518671,0.405405,0.632815,0.577841
0.217555,0.365097,0.471292,0.647746,0.229667,0.505926,0.546843,1.129945,1.514374,1.111745,0.562492,1.0484,0.39363,0.400996,0.550119,0.824126,0.843052,0.94014,0.757234,0.677209,0.933309,0.695559,0.72604,0.926321,0.938395,0.96787,0.566146,1.023902,1.177644,0.467803413,0.201463748,0.359660275,0.136786005,0.333736993,0.586482793,0.352416893,0.865242211,0.27065,0.676593,0.456722,0.514977,0.464864,0.597386,0.769156,0.798626,0.645394,0.318624,0.478827,0.595803,0.597886,0.588016,0.701894,0.664417,0.506993,0.674008,0.640921,0.601305,0.508151,0.401769,0.620675,0.57499
0.21898,0.367966,0.47276,0.658559,0.234783,0.508492,0.550858,1.141766,1.487088,1.104063,0.559761,1.066548,0.409409,0.416487,0.56613,0.861536,0.896469,0.950358,0.747354,0.691693,0.91947,0.709794,0.790629,0.939671,0.940517,0.977906,0.563188,1.0227,1.154151,0.471821321,0.203814259,0.362030444,0.136416817,0.336167559,0.589967728,0.354231672,0.857071362,0.276106,0.678642,0.453165,0.503636,0.474643,0.588415,0.768358,0.770012,0.643934,0.319345,0.422453,0.603149,0.594264,0.597441,0.703148,0.666143,0.509484,0.679811,0.643162,0.604567,0.501554,0.401625,0.629656,0.576386
0.2192,0.36662,0.475269,0.656569,0.233751,0.510728,0.548135,1.131694,1.481024,1.106132,0.557118,1.072908,0.403766,0.415443,0.564245,0.845265,0.883259,0.969085,0.754811,0.677419,0.913318,0.698719,0.778848,0.924874,0.951499,0.966121,0.565638,1.037286,1.146486,0.481509269,0.205733219,0.368329268,0.141143243,0.3383729,0.590604913,0.35893861,0.846371495,0.266215,0.655819,0.435166,0.478553,0.462528,0.588721,0.731601,0.76329,0.629336,0.305234,0.392215,0.609747,0.588104,0.60065,0.693915,0.674005,0.513454,0.678387,0.641558,0.592835,0.518555,0.401411,0.626663,0.565654
0.219026,0.364766,0.473818,0.64666,0.232248,0.513189,0.553852,1.144707,1.463714,1.107092,0.560997,1.069005,0.402818,0.411979,0.56494,0.855701,0.883426,0.95827,0.749081,0.70378,0.915215,0.725292,0.788701,0.933396,0.959685,0.986295,0.562985,1.040016,1.15262,0.483924923,0.206354883,0.364185895,0.140588049,0.337558797,0.58531839,0.356037618,0.836032123,0.276101,0.700637,0.460755,0.480342,0.468118,0.591978,0.796013,0.764639,0.632827,0.316415,0.386192,0.587709,0.619018,0.622918,0.701403,0.666195,0.515626,0.68783,0.655581,0.595117,0.514885,0.400424,0.627273,0.575758
0.219676,0.364445,0.470264,0.643337,0.228727,0.510269,0.549214,1.139414,1.450927,1.091011,0.559816,1.058989,0.399643,0.409353,0.553126,0.836964,0.862913,0.970189,0.766335,0.69677,0.924965,0.712835,0.765967,0.936842,0.925607,0.977881,0.565159,1.034559,1.167485,0.481224612,0.20860788,0.365452077,0.141634314,0.337763847,0.585868481,0.355681083,0.833500647,0.277097,0.66698,0.436225,0.455934,0.458091,0.579748,0.78391,0.764576,0.63343,0.311584,0.383309,0.578762,0.603396,0.593019,0.69173,0.682699,0.509441,0.701278,0.654632,0.608307,0.502805,0.41043,0.632859,0.569657
0.216363,0.36448,0.470935,0.64816,0.230046,0.505864,0.54773,1.142343,1.439813,1.087467,0.558829,1.050926,0.388008,0.397325,0.530697,0.784766,0.803157,0.957477,0.752326,0.683554,0.93477,0.70444,0.760575,0.928312,0.950175,0.971118,0.560648,1.018973,1.146806,0.473774974,0.205097117,0.366216848,0.14048082,0.335959027,0.579442187,0.350614977,0.834313641,0.263747,0.649133,0.420354,0.468827,0.457688,0.586604,0.765799,0.759981,0.624353,0.3045,0.383211,0.568577,0.57645,0.580495,0.688774,0.6608,0.487168,0.666831,0.639585,0.612021,0.496659,0.396816,0.623749,0.56198
0.219744,0.365667,0.474917,0.649416,0.230801,0.510591,0.542969,1.142619,1.431946,1.090929,0.555882,1.079291,0.405244,0.415312,0.569468,0.892015,0.907226,0.978361,0.752934,0.695877,0.939396,0.714357,0.776579,0.939811,0.934441,0.983549,0.572039,1.013639,1.145796,0.474472998,0.207835725,0.360955927,0.141569781,0.338643138,0.575425678,0.352090901,0.834307109,0.279714,0.668366,0.433676,0.491682,0.449709,0.587903,0.836552,0.790409,0.629685,0.306367,0.376227,0.584612,0.582565,0.594511,0.715355,0.682195,0.529213,0.706782,0.664048,0.625967,0.522273,0.415475,0.641632,0.590465
0.217618,0.3652,0.474754,0.648885,0.230027,0.508267,0.542229,1.138374,1.431429,1.082577,0.558442,1.08819,0.409841,0.418855,0.57449,0.892195,0.917466,0.966911,0.739713,0.674184,0.917618,0.704459,0.755149,0.931896,0.913426,0.972526,0.563187,1.010481,1.125704,0.473909737,0.204789079,0.359423812,0.14006692,0.334444282,0.575400731,0.349356029,0.836050629,0.275075,0.695341,0.445491,0.471716,0.474521,0.579795,0.806531,0.779521,0.655739,0.318237,0.397597,0.643856,0.597732,0.635751,0.701079,0.68897,0.518292,0.691326,0.641806,0.621049,0.504551,0.411053,0.628881,0.578738
0.21761,0.362787,0.475233,0.637997,0.232707,0.505159,0.539486,1.140217,1.434202,1.081702,0.557092,1.093044,0.410438,0.419748,0.571725,0.871771,0.90104,0.953871,0.741118,0.673738,0.908786,0.705977,0.771975,0.949536,0.919765,0.993917,0.561756,1.002323,1.140796,0.471362707,0.206550338,0.355045855,0.13961146,0.333377301,0.578062083,0.350126721,0.879742769,0.276202,0.657711,0.432744,0.461302,0.453342,0.587394,0.798334,0.790115,0.643617,0.307355,0.434672,0.593759,0.587895,0.598298,0.700709,0.674673,0.51003,0.693892,0.646106,0.609215,0.511119,0.416836,0.637595,0.59243
0.218403,0.366748,0.475013,0.645031,0.231473,0.508088,0.539915,1.141392,1.428785,1.09172,0.558327,1.060198,0.393103,0.401942,0.540442,0.824685,0.845927,0.965884,0.74817,0.667087,0.900447,0.717127,0.744002,0.925105,0.903119,0.976671,0.557714,1.001582,1.113519,0.47254299,0.205496385,0.357017165,0.139307538,0.33526507,0.573383086,0.352061064,0.925661267,0.27918,0.680471,0.442799,0.490718,0.485281,0.599101,0.855856,0.76827,0.641236,0.322995,0.467483,0.598828,0.620725,0.597933,0.709542,0.677713,0.509124,0.703723,0.640656,0.604723,0.506715,0.414844,0.641488,0.576045
0.220006,0.365526,0.471226,0.638209,0.230764,0.502094,0.536956,1.147385,1.428368,1.083389,0.552708,1.066185,0.407877,0.412638,0.56449,0.847452,0.886301,0.945452,0.715477,0.66146,0.888245,0.701006,0.724087,0.907784,0.886259,0.94774,0.545512,0.988533,1.124347,0.473405397,0.206329175,0.356818983,0.139914543,0.335640421,0.566245965,0.344739295,0.938478247,0.281717,0.66969,0.448626,0.511074,0.466418,0.576411,0.791376,0.793561,0.644886,0.315165,0.408165,0.598698,0.618852,0.593967,0.680825,0.659723,0.487814,0.665585,0.618979,0.599849,0.496551,0.397597,0.61058,0.550915
0.22037,0.365078,0.473031,0.645067,0.230102,0.505786,0.535945,1.149121,1.433048,1.08408,0.5486,1.0771,0.412022,0.421979,0.572035,0.875966,0.924856,0.93804,0.723738,0.63698,0.877874,0.671629,0.685136,0.873016,0.838651,0.933459,0.557483,0.973664,1.109219,0.479502583,0.209490963,0.357713043,0.141449046,0.335405972,0.566442828,0.347380127,0.989697219,0.276382,0.684311,0.461811,0.521552,0.46841,0.58608,0.779795,0.801707,0.641966,0.313246,0.389316,0.603853,0.605433,0.637591,0.706206,0.672092,0.511281,0.671015,0.639905,0.601238,0.509803,0.406794,0.63576,0.582273
0.220058,0.367113,0.475831,0.643861,0.230876,0.512507,0.542704,1.147395,1.437825,1.089976,0.550084,1.076033,0.40982,0.419836,0.575708,0.87812,0.902605,0.878941,0.657976,0.583356,0.827682,0.620582,0.590881,0.798218,0.808898,0.887059,0.524902,0.923599,1.079029,0.471687415,0.204831891,0.350348998,0.138627598,0.330364348,0.563056772,0.34247697,0.954696375,0.274674,0.675426,0.435356,0.501479,0.461211,0.582421,0.771546,0.740379,0.6327,0.315468,0.386309,0.579932,0.602727,0.593975,0.698769,0.680058,0.516154,0.690061,0.641518,0.599916,0.509295,0.404617,0.625809,0.581277
0.21951,0.361968,0.475825,0.642938,0.230735,0.510973,0.545966,1.148096,1.44346,1.083152,0.554011,1.068405,0.408016,0.420594,0.577334,0.879594,0.909152,0.898207,0.701193,0.624938,0.849242,0.645138,0.632413,0.859797,0.824954,0.903081,0.537312,0.949693,1.123852,0.464144913,0.201082634,0.346348634,0.137082456,0.328910422,0.55863501,0.34229243,0.893990987,0.284038,0.707738,0.466974,0.508051,0.474581,0.610428,0.824399,0.82813,0.648377,0.323457,0.387853,0.608296,0.618784,0.610507,0.686892,0.667059,0.517429,0.680843,0.632605,0.596973,0.50597,0.408943,0.618611,0.574047
0.221244,0.367318,0.476714,0.646313,0.232857,0.509964,0.552087,1.156908,1.437113,1.094238,0.558323,1.060632,0.413863,0.421311,0.577396,0.874151,0.918232,0.919646,0.727367,0.644576,0.882835,0.679361,0.709554,0.874691,0.867288,0.94598,0.551955,0.974791,1.159741,0.46284369,0.201705679,0.343972344,0.13665422,0.328405397,0.560476177,0.342288628,0.865096728,0.277437,0.687804,0.448997,0.471726,0.453856,0.576704,0.768195,0.794331,0.636222,0.308729,0.387852,0.593609,0.589886,0.585611,0.686154,0.667306,0.49491,0.674113,0.621419,0.591369,0.498991,0.397934,0.59945,0.568699
0.218699,0.36472,0.475301,0.644518,0.229841,0.513281,0.551559,1.153172,1.437131,1.080277,0.555493,1.070258,0.410103,0.420719,0.574634,0.880047,0.90618,0.959581,0.759929,0.67695,0.910233,0.725291,0.73835,0.916502,0.928627,0.973847,0.562405,0.989766,1.158183,0.466873977,0.202514414,0.343745656,0.137458373,0.327648242,0.556817425,0.342313579,0.842380689,0.281299,0.687862,0.44858,0.483736,0.479228,0.596485,0.804669,0.814328,0.639904,0.307399,0.386923,0.583657,0.590434,0.600705,0.715324,0.690745,0.515128,0.682271,0.632633,0.60564,0.506563,0.408364,0.630493,0.570797
